x,y,rel_change_mean00_ssp126,rel_change_mean00_ssp585
96.5,47.5,NA,NA
96.5,48.5,NA,NA
96.5,49.5,NA,NA
96.5,50.5,NA,NA
96.5,51.5,NA,NA
96.5,52.5,NA,NA
96.5,53.5,NA,NA
96.5,54.5,NA,NA
96.5,55.5,NA,NA
96.5,56.5,NA,NA
96.5,57.5,NA,NA
96.5,58.5,NA,NA
96.5,59.5,NA,NA
96.5,60.5,NA,NA
96.5,61.5,NA,NA
96.5,62.5,NA,NA
96.5,63.5,NA,NA
96.5,64.5,NA,NA
96.5,65.5,NA,NA
96.5,66.5,NA,NA
96.5,67.5,NA,NA
96.5,68.5,NA,NA
96.5,69.5,NA,NA
96.5,70.5,NA,NA
96.5,71.5,NA,NA
96.5,72.5,NA,NA
96.5,73.5,NA,NA
96.5,74.5,NA,NA
96.5,75.5,NA,NA
96.5,76.5,80,60
96.5,77.5,60,80
96.5,78.5,70,70
96.5,79.5,100,100
96.5,80.5,100,80
96.5,81.5,62.5,50
96.5,82.5,60,60
96.5,83.5,60,50
96.5,84.5,60,50
96.5,85.5,60,60
96.5,86.5,70,60
96.5,87.5,80,60
96.5,88.5,80,70
96.5,89.5,70,90
97.5,-89.5,NA,NA
97.5,-88.5,NA,NA
97.5,-87.5,NA,NA
97.5,-86.5,NA,NA
97.5,-85.5,NA,NA
97.5,-84.5,NA,NA
97.5,-83.5,NA,NA
97.5,-82.5,NA,NA
97.5,-81.5,NA,NA
97.5,-80.5,NA,NA
97.5,-79.5,NA,NA
97.5,-78.5,NA,NA
97.5,-77.5,NA,NA
97.5,-76.5,NA,NA
97.5,-75.5,NA,NA
97.5,-74.5,NA,NA
97.5,-73.5,NA,NA
97.5,-72.5,NA,NA
97.5,-71.5,NA,NA
97.5,-70.5,NA,NA
97.5,-69.5,NA,NA
97.5,-68.5,NA,NA
97.5,-67.5,NA,NA
97.5,-66.5,NA,NA
97.5,-65.5,75,75
97.5,-64.5,80,100
97.5,-63.5,70,90
97.5,-62.5,60,70
97.5,-61.5,60,80
97.5,-60.5,60,70
97.5,-59.5,60,70
97.5,-58.5,70,70
97.5,-57.5,70,60
97.5,-56.5,60,80
97.5,-55.5,90,90
97.5,-54.5,90,80
97.5,-53.5,80,70
97.5,-52.5,80,80
97.5,-51.5,80,80
97.5,-50.5,90,80
97.5,-49.5,100,90
97.5,-48.5,80,80
97.5,-47.5,80,80
97.5,-46.5,100,90
97.5,-45.5,90,90
97.5,-44.5,90,90
97.5,-43.5,80,90
97.5,-42.5,60,80
97.5,-41.5,50,90
97.5,-40.5,90,90
97.5,-39.5,80,90
97.5,-38.5,80,100
97.5,-37.5,90,100
97.5,-36.5,90,100
97.5,-35.5,90,100
97.5,-34.5,100,100
97.5,-33.5,100,100
97.5,-32.5,100,100
97.5,-31.5,100,100
97.5,-30.5,90,100
97.5,-29.5,100,100
97.5,-28.5,100,100
97.5,-27.5,90,100
97.5,-26.5,80,100
97.5,-25.5,70,100
97.5,-24.5,70,90
97.5,-23.5,60,60
97.5,-22.5,50,50
97.5,-21.5,80,50
97.5,-20.5,70,50
97.5,-19.5,90,50
97.5,-18.5,90,50
97.5,-17.5,90,60
97.5,-16.5,90,80
97.5,-15.5,90,90
97.5,-14.5,90,90
97.5,-13.5,100,100
97.5,-12.5,100,100
97.5,-11.5,100,100
97.5,-10.5,90,80
97.5,-9.5,90,70
97.5,-8.5,100,70
97.5,-7.5,90,70
97.5,-6.5,90,80
97.5,-5.5,90,90
97.5,-4.5,80,90
97.5,-3.5,90,90
97.5,-2.5,90,90
97.5,-1.5,90,90
97.5,-0.5,90,90
97.5,0.5,87.5,87.5
97.5,1.5,87.5,87.5
97.5,2.5,87.5,100
97.5,3.5,100,100
97.5,4.5,NA,NA
97.5,5.5,66.66666666666666,100
97.5,6.5,70,80
97.5,7.5,70,80
97.5,8.5,50,80
97.5,9.5,60,90
97.5,10.5,50,90
97.5,11.5,60,80
97.5,12.5,70,80
97.5,13.5,60,90
97.5,14.5,60,90
97.5,15.5,50,75
97.5,16.5,66.66666666666666,100
97.5,17.5,NA,NA
97.5,18.5,NA,NA
97.5,19.5,NA,NA
97.5,20.5,NA,NA
97.5,21.5,NA,NA
97.5,22.5,NA,NA
97.5,23.5,NA,NA
97.5,24.5,NA,NA
97.5,25.5,NA,NA
97.5,26.5,NA,NA
97.5,27.5,NA,NA
97.5,28.5,NA,NA
97.5,29.5,NA,NA
97.5,30.5,NA,NA
97.5,31.5,NA,NA
97.5,32.5,NA,NA
97.5,33.5,NA,NA
97.5,34.5,NA,NA
97.5,35.5,NA,NA
97.5,36.5,NA,NA
97.5,37.5,NA,NA
97.5,38.5,NA,NA
97.5,39.5,NA,NA
97.5,40.5,NA,NA
97.5,41.5,NA,NA
97.5,42.5,NA,NA
97.5,43.5,NA,NA
97.5,44.5,NA,NA
97.5,45.5,NA,NA
97.5,46.5,NA,NA
97.5,47.5,NA,NA
97.5,48.5,NA,NA
97.5,49.5,NA,NA
97.5,50.5,NA,NA
97.5,51.5,NA,NA
97.5,52.5,NA,NA
97.5,53.5,NA,NA
97.5,54.5,NA,NA
97.5,55.5,NA,NA
97.5,56.5,NA,NA
97.5,57.5,NA,NA
97.5,58.5,NA,NA
97.5,59.5,NA,NA
97.5,60.5,NA,NA
97.5,61.5,NA,NA
97.5,62.5,NA,NA
97.5,63.5,NA,NA
97.5,64.5,NA,NA
97.5,65.5,NA,NA
97.5,66.5,NA,NA
97.5,67.5,NA,NA
97.5,68.5,NA,NA
97.5,69.5,NA,NA
97.5,70.5,NA,NA
97.5,71.5,NA,NA
97.5,72.5,NA,NA
97.5,73.5,NA,NA
97.5,74.5,NA,NA
97.5,75.5,NA,NA
97.5,76.5,87.5,75
97.5,77.5,70,80
97.5,78.5,70,80
97.5,79.5,100,100
97.5,80.5,62.5,50
97.5,81.5,60,50
97.5,82.5,60,60
97.5,83.5,60,50
97.5,84.5,60,50
97.5,85.5,60,60
97.5,86.5,70,60
97.5,87.5,80,70
97.5,88.5,80,70
97.5,89.5,70,90
98.5,-89.5,NA,NA
98.5,-88.5,NA,NA
98.5,-87.5,NA,NA
98.5,-86.5,NA,NA
98.5,-85.5,NA,NA
98.5,-84.5,NA,NA
98.5,-83.5,NA,NA
98.5,-82.5,NA,NA
98.5,-81.5,NA,NA
98.5,-80.5,NA,NA
98.5,-79.5,NA,NA
98.5,-78.5,NA,NA
98.5,-77.5,NA,NA
98.5,-76.5,NA,NA
98.5,-75.5,NA,NA
98.5,-74.5,NA,NA
98.5,-73.5,NA,NA
98.5,-72.5,NA,NA
98.5,-71.5,NA,NA
98.5,-70.5,NA,NA
98.5,-69.5,NA,NA
98.5,-68.5,NA,NA
98.5,-67.5,NA,NA
98.5,-66.5,NA,NA
98.5,-65.5,50,75
98.5,-64.5,80,100
98.5,-63.5,70,100
98.5,-62.5,50,80
98.5,-61.5,60,80
98.5,-60.5,60,70
98.5,-59.5,60,70
98.5,-58.5,70,70
98.5,-57.5,70,60
98.5,-56.5,70,80
98.5,-55.5,80,80
98.5,-54.5,90,90
98.5,-53.5,90,70
98.5,-52.5,70,80
98.5,-51.5,80,80
98.5,-50.5,90,80
98.5,-49.5,80,80
98.5,-48.5,90,80
98.5,-47.5,100,90
98.5,-46.5,100,80
98.5,-45.5,80,90
98.5,-44.5,80,90
98.5,-43.5,60,90
98.5,-42.5,50,80
98.5,-41.5,70,90
98.5,-40.5,80,90
98.5,-39.5,90,100
98.5,-38.5,80,100
98.5,-37.5,100,100
98.5,-36.5,100,100
98.5,-35.5,100,100
98.5,-34.5,100,100
98.5,-33.5,100,100
98.5,-32.5,100,100
98.5,-31.5,100,100
98.5,-30.5,100,100
98.5,-29.5,90,100
98.5,-28.5,100,100
98.5,-27.5,90,100
98.5,-26.5,80,100
98.5,-25.5,70,100
98.5,-24.5,70,80
98.5,-23.5,70,60
98.5,-22.5,80,50
98.5,-21.5,70,50
98.5,-20.5,90,60
98.5,-19.5,90,60
98.5,-18.5,90,60
98.5,-17.5,80,70
98.5,-16.5,90,80
98.5,-15.5,90,90
98.5,-14.5,80,90
98.5,-13.5,90,100
98.5,-12.5,100,100
98.5,-11.5,90,100
98.5,-10.5,80,80
98.5,-9.5,90,70
98.5,-8.5,90,70
98.5,-7.5,100,70
98.5,-6.5,90,70
98.5,-5.5,90,80
98.5,-4.5,80,90
98.5,-3.5,80,80
98.5,-2.5,70,90
98.5,-1.5,87.5,87.5
98.5,-0.5,80,90
98.5,0.5,80,70
98.5,1.5,87.5,62.5
98.5,2.5,NA,NA
98.5,3.5,66.66666666666666,100
98.5,4.5,66.66666666666666,100
98.5,5.5,80,80
98.5,6.5,80,80
98.5,7.5,70,80
98.5,8.5,100,100
98.5,9.5,100,100
98.5,10.5,66.66666666666666,100
98.5,11.5,66.66666666666666,100
98.5,12.5,66.66666666666666,100
98.5,13.5,66.66666666666666,100
98.5,14.5,NA,NA
98.5,15.5,NA,NA
98.5,16.5,NA,NA
98.5,17.5,NA,NA
98.5,18.5,NA,NA
98.5,19.5,NA,NA
98.5,20.5,NA,NA
98.5,21.5,NA,NA
98.5,22.5,NA,NA
98.5,23.5,NA,NA
98.5,24.5,NA,NA
98.5,25.5,NA,NA
98.5,26.5,NA,NA
98.5,27.5,NA,NA
98.5,28.5,NA,NA
98.5,29.5,NA,NA
98.5,30.5,NA,NA
98.5,31.5,NA,NA
98.5,32.5,NA,NA
98.5,33.5,NA,NA
98.5,34.5,NA,NA
98.5,35.5,NA,NA
98.5,36.5,NA,NA
98.5,37.5,NA,NA
98.5,38.5,NA,NA
98.5,39.5,NA,NA
98.5,40.5,NA,NA
98.5,41.5,NA,NA
98.5,42.5,NA,NA
98.5,43.5,NA,NA
98.5,44.5,NA,NA
98.5,45.5,NA,NA
98.5,46.5,NA,NA
98.5,47.5,NA,NA
98.5,48.5,NA,NA
98.5,49.5,NA,NA
98.5,50.5,NA,NA
98.5,51.5,NA,NA
98.5,52.5,NA,NA
98.5,53.5,NA,NA
98.5,54.5,NA,NA
98.5,55.5,NA,NA
98.5,56.5,NA,NA
98.5,57.5,NA,NA
98.5,58.5,NA,NA
98.5,59.5,NA,NA
98.5,60.5,NA,NA
98.5,61.5,NA,NA
98.5,62.5,NA,NA
98.5,63.5,NA,NA
98.5,64.5,NA,NA
98.5,65.5,NA,NA
98.5,66.5,NA,NA
98.5,67.5,NA,NA
98.5,68.5,NA,NA
98.5,69.5,NA,NA
98.5,70.5,NA,NA
98.5,71.5,NA,NA
98.5,72.5,NA,NA
98.5,73.5,NA,NA
98.5,74.5,NA,NA
98.5,75.5,NA,NA
98.5,76.5,100,100
98.5,77.5,70,80
98.5,78.5,75,87.5
98.5,79.5,100,100
98.5,80.5,60,50
98.5,81.5,60,50
98.5,82.5,60,60
98.5,83.5,60,50
98.5,84.5,60,50
98.5,85.5,60,60
98.5,86.5,70,60
98.5,87.5,80,60
98.5,88.5,80,70
98.5,89.5,70,90
99.5,-89.5,NA,NA
99.5,-88.5,NA,NA
99.5,-87.5,NA,NA
99.5,-86.5,NA,NA
99.5,-85.5,NA,NA
99.5,-84.5,NA,NA
99.5,-83.5,NA,NA
99.5,-82.5,NA,NA
99.5,-81.5,NA,NA
99.5,-80.5,NA,NA
99.5,-79.5,NA,NA
99.5,-78.5,NA,NA
99.5,-77.5,NA,NA
99.5,-76.5,NA,NA
99.5,-75.5,NA,NA
99.5,-74.5,NA,NA
99.5,-73.5,NA,NA
99.5,-72.5,NA,NA
99.5,-71.5,NA,NA
99.5,-70.5,NA,NA
99.5,-69.5,NA,NA
99.5,-68.5,NA,NA
99.5,-67.5,NA,NA
99.5,-66.5,NA,NA
99.5,-65.5,100,100
99.5,-64.5,70,100
99.5,-63.5,70,100
99.5,-62.5,70,80
99.5,-61.5,70,80
99.5,-60.5,70,70
99.5,-59.5,70,70
99.5,-58.5,70,70
99.5,-57.5,70,60
99.5,-56.5,60,80
99.5,-55.5,80,80
99.5,-54.5,90,80
99.5,-53.5,80,70
99.5,-52.5,70,80
99.5,-51.5,80,80
99.5,-50.5,90,80
99.5,-49.5,90,90
99.5,-48.5,100,80
99.5,-47.5,100,80
99.5,-46.5,100,80
99.5,-45.5,100,90
99.5,-44.5,90,90
99.5,-43.5,60,90
99.5,-42.5,70,80
99.5,-41.5,60,90
99.5,-40.5,80,90
99.5,-39.5,80,100
99.5,-38.5,100,100
99.5,-37.5,100,100
99.5,-36.5,100,100
99.5,-35.5,100,100
99.5,-34.5,100,100
99.5,-33.5,100,100
99.5,-32.5,100,100
99.5,-31.5,100,100
99.5,-30.5,100,100
99.5,-29.5,100,100
99.5,-28.5,100,100
99.5,-27.5,90,90
99.5,-26.5,80,100
99.5,-25.5,70,100
99.5,-24.5,80,80
99.5,-23.5,80,70
99.5,-22.5,70,50
99.5,-21.5,90,70
99.5,-20.5,80,60
99.5,-19.5,90,60
99.5,-18.5,90,70
99.5,-17.5,90,80
99.5,-16.5,90,90
99.5,-15.5,90,90
99.5,-14.5,80,100
99.5,-13.5,100,100
99.5,-12.5,100,100
99.5,-11.5,90,100
99.5,-10.5,90,80
99.5,-9.5,70,70
99.5,-8.5,90,70
99.5,-7.5,90,70
99.5,-6.5,70,70
99.5,-5.5,80,70
99.5,-4.5,80,80
99.5,-3.5,80,80
99.5,-2.5,80,60
99.5,-1.5,87.5,50
99.5,-0.5,87.5,50
99.5,0.5,66.66666666666666,100
99.5,1.5,NA,NA
99.5,2.5,NA,NA
99.5,3.5,66.66666666666666,100
99.5,4.5,80,100
99.5,5.5,80,90
99.5,6.5,66.66666666666666,100
99.5,7.5,66.66666666666666,100
99.5,8.5,NA,NA
99.5,9.5,66.66666666666666,100
99.5,10.5,100,100
99.5,11.5,100,100
99.5,12.5,NA,NA
99.5,13.5,NA,NA
99.5,14.5,NA,NA
99.5,15.5,NA,NA
99.5,16.5,NA,NA
99.5,17.5,NA,NA
99.5,18.5,NA,NA
99.5,19.5,NA,NA
99.5,20.5,NA,NA
99.5,21.5,NA,NA
99.5,22.5,NA,NA
99.5,23.5,NA,NA
99.5,24.5,NA,NA
99.5,25.5,NA,NA
99.5,26.5,NA,NA
99.5,27.5,NA,NA
99.5,28.5,NA,NA
99.5,29.5,NA,NA
99.5,30.5,NA,NA
99.5,31.5,NA,NA
99.5,32.5,NA,NA
99.5,33.5,NA,NA
99.5,34.5,NA,NA
99.5,35.5,NA,NA
99.5,36.5,NA,NA
99.5,37.5,NA,NA
99.5,38.5,NA,NA
99.5,39.5,NA,NA
99.5,40.5,NA,NA
99.5,41.5,NA,NA
99.5,42.5,NA,NA
99.5,43.5,NA,NA
99.5,44.5,NA,NA
99.5,45.5,NA,NA
99.5,46.5,NA,NA
99.5,47.5,NA,NA
99.5,48.5,NA,NA
99.5,49.5,NA,NA
99.5,50.5,NA,NA
99.5,51.5,NA,NA
99.5,52.5,NA,NA
99.5,53.5,NA,NA
99.5,54.5,NA,NA
99.5,55.5,NA,NA
99.5,56.5,NA,NA
99.5,57.5,NA,NA
99.5,58.5,NA,NA
99.5,59.5,NA,NA
99.5,60.5,NA,NA
99.5,61.5,NA,NA
99.5,62.5,NA,NA
99.5,63.5,NA,NA
99.5,64.5,NA,NA
99.5,65.5,NA,NA
99.5,66.5,NA,NA
99.5,67.5,NA,NA
99.5,68.5,NA,NA
99.5,69.5,NA,NA
99.5,70.5,NA,NA
99.5,71.5,NA,NA
99.5,72.5,NA,NA
99.5,73.5,NA,NA
99.5,74.5,NA,NA
99.5,75.5,NA,NA
99.5,76.5,100,100
99.5,77.5,70,80
99.5,78.5,62.5,75
99.5,79.5,66.66666666666666,100
99.5,80.5,60,50
99.5,81.5,60,50
99.5,82.5,60,60
99.5,83.5,60,50
99.5,84.5,60,50
99.5,85.5,60,60
99.5,86.5,70,60
99.5,87.5,80,60
99.5,88.5,80,70
99.5,89.5,70,90
100.5,-89.5,NA,NA
100.5,-88.5,NA,NA
100.5,-87.5,NA,NA
100.5,-86.5,NA,NA
100.5,-85.5,NA,NA
100.5,-84.5,NA,NA
100.5,-83.5,NA,NA
100.5,-82.5,NA,NA
100.5,-81.5,NA,NA
100.5,-80.5,NA,NA
100.5,-79.5,NA,NA
100.5,-78.5,NA,NA
100.5,-77.5,NA,NA
100.5,-76.5,NA,NA
100.5,-75.5,NA,NA
100.5,-74.5,NA,NA
100.5,-73.5,NA,NA
100.5,-72.5,NA,NA
100.5,-71.5,NA,NA
100.5,-70.5,NA,NA
100.5,-69.5,NA,NA
100.5,-68.5,NA,NA
100.5,-67.5,NA,NA
100.5,-66.5,NA,NA
100.5,-65.5,75,100
100.5,-64.5,70,100
100.5,-63.5,70,100
100.5,-62.5,50,80
100.5,-61.5,60,70
100.5,-60.5,60,70
100.5,-59.5,80,70
100.5,-58.5,70,70
100.5,-57.5,60,70
100.5,-56.5,60,80
100.5,-55.5,80,80
100.5,-54.5,90,80
100.5,-53.5,80,70
100.5,-52.5,70,80
100.5,-51.5,90,80
100.5,-50.5,90,80
100.5,-49.5,90,90
100.5,-48.5,90,80
100.5,-47.5,100,90
100.5,-46.5,100,80
100.5,-45.5,100,90
100.5,-44.5,90,90
100.5,-43.5,60,90
100.5,-42.5,70,80
100.5,-41.5,60,90
100.5,-40.5,80,90
100.5,-39.5,80,90
100.5,-38.5,100,100
100.5,-37.5,90,100
100.5,-36.5,100,100
100.5,-35.5,100,100
100.5,-34.5,100,100
100.5,-33.5,100,100
100.5,-32.5,100,100
100.5,-31.5,100,100
100.5,-30.5,100,100
100.5,-29.5,100,100
100.5,-28.5,100,100
100.5,-27.5,90,90
100.5,-26.5,80,100
100.5,-25.5,80,90
100.5,-24.5,70,90
100.5,-23.5,70,70
100.5,-22.5,80,60
100.5,-21.5,80,60
100.5,-20.5,80,70
100.5,-19.5,100,70
100.5,-18.5,90,90
100.5,-17.5,80,80
100.5,-16.5,90,100
100.5,-15.5,90,90
100.5,-14.5,90,100
100.5,-13.5,100,100
100.5,-12.5,90,100
100.5,-11.5,100,100
100.5,-10.5,80,80
100.5,-9.5,80,80
100.5,-8.5,60,50
100.5,-7.5,90,60
100.5,-6.5,70,60
100.5,-5.5,70,60
100.5,-4.5,70,60
100.5,-3.5,80,60
100.5,-2.5,70,50
100.5,-1.5,62.5,50
100.5,-0.5,100,100
100.5,0.5,NA,NA
100.5,1.5,NA,NA
100.5,2.5,100,100
100.5,3.5,100,100
100.5,4.5,62.5,100
100.5,5.5,100,100
100.5,6.5,100,100
100.5,7.5,100,66.66666666666666
100.5,8.5,100,100
100.5,9.5,75,100
100.5,10.5,70,90
100.5,11.5,75,100
100.5,12.5,75,100
100.5,13.5,75,100
100.5,14.5,NA,NA
100.5,15.5,NA,NA
100.5,16.5,NA,NA
100.5,17.5,NA,NA
100.5,18.5,NA,NA
100.5,19.5,NA,NA
100.5,20.5,NA,NA
100.5,21.5,NA,NA
100.5,22.5,NA,NA
100.5,23.5,NA,NA
100.5,24.5,NA,NA
100.5,25.5,NA,NA
100.5,26.5,NA,NA
100.5,27.5,NA,NA
100.5,28.5,NA,NA
100.5,29.5,NA,NA
100.5,30.5,NA,NA
100.5,31.5,NA,NA
100.5,32.5,NA,NA
100.5,33.5,NA,NA
100.5,34.5,NA,NA
100.5,35.5,NA,NA
100.5,36.5,NA,NA
100.5,37.5,NA,NA
100.5,38.5,NA,NA
100.5,39.5,NA,NA
100.5,40.5,NA,NA
100.5,41.5,NA,NA
100.5,42.5,NA,NA
100.5,43.5,NA,NA
100.5,44.5,NA,NA
100.5,45.5,NA,NA
100.5,46.5,NA,NA
100.5,47.5,NA,NA
100.5,48.5,NA,NA
100.5,49.5,NA,NA
100.5,50.5,NA,NA
100.5,51.5,NA,NA
100.5,52.5,NA,NA
100.5,53.5,NA,NA
100.5,54.5,NA,NA
100.5,55.5,NA,NA
100.5,56.5,NA,NA
100.5,57.5,NA,NA
100.5,58.5,NA,NA
100.5,59.5,NA,NA
100.5,60.5,NA,NA
100.5,61.5,NA,NA
100.5,62.5,NA,NA
100.5,63.5,NA,NA
100.5,64.5,NA,NA
100.5,65.5,NA,NA
100.5,66.5,NA,NA
100.5,67.5,NA,NA
100.5,68.5,NA,NA
100.5,69.5,NA,NA
100.5,70.5,NA,NA
100.5,71.5,NA,NA
100.5,72.5,NA,NA
100.5,73.5,NA,NA
100.5,74.5,NA,NA
100.5,75.5,NA,NA
100.5,76.5,100,100
100.5,77.5,80,80
100.5,78.5,62.5,87.5
100.5,79.5,100,100
100.5,80.5,60,50
100.5,81.5,60,50
100.5,82.5,60,50
100.5,83.5,60,50
100.5,84.5,60,50
100.5,85.5,60,60
100.5,86.5,70,60
100.5,87.5,80,60
100.5,88.5,80,70
100.5,89.5,70,90
101.5,-89.5,NA,NA
101.5,-88.5,NA,NA
101.5,-87.5,NA,NA
101.5,-86.5,NA,NA
101.5,-85.5,NA,NA
101.5,-84.5,NA,NA
101.5,-83.5,NA,NA
101.5,-82.5,NA,NA
101.5,-81.5,NA,NA
101.5,-80.5,NA,NA
101.5,-79.5,NA,NA
101.5,-78.5,NA,NA
101.5,-77.5,NA,NA
101.5,-76.5,NA,NA
101.5,-75.5,NA,NA
101.5,-74.5,NA,NA
101.5,-73.5,NA,NA
101.5,-72.5,NA,NA
101.5,-71.5,NA,NA
101.5,-70.5,NA,NA
101.5,-69.5,NA,NA
101.5,-68.5,NA,NA
101.5,-67.5,NA,NA
101.5,-66.5,NA,NA
101.5,-65.5,75,100
101.5,-64.5,70,100
101.5,-63.5,70,100
101.5,-62.5,50,80
101.5,-61.5,60,70
101.5,-60.5,60,60
101.5,-59.5,70,70
101.5,-58.5,70,70
101.5,-57.5,50,70
101.5,-56.5,60,80
101.5,-55.5,80,80
101.5,-54.5,90,80
101.5,-53.5,80,70
101.5,-52.5,70,80
101.5,-51.5,100,80
101.5,-50.5,100,90
101.5,-49.5,90,80
101.5,-48.5,90,80
101.5,-47.5,100,80
101.5,-46.5,90,90
101.5,-45.5,100,90
101.5,-44.5,90,90
101.5,-43.5,70,90
101.5,-42.5,60,90
101.5,-41.5,70,90
101.5,-40.5,80,90
101.5,-39.5,80,100
101.5,-38.5,90,100
101.5,-37.5,90,100
101.5,-36.5,100,100
101.5,-35.5,100,100
101.5,-34.5,100,100
101.5,-33.5,100,100
101.5,-32.5,90,100
101.5,-31.5,100,100
101.5,-30.5,100,100
101.5,-29.5,100,100
101.5,-28.5,100,100
101.5,-27.5,90,100
101.5,-26.5,80,90
101.5,-25.5,70,90
101.5,-24.5,70,90
101.5,-23.5,70,80
101.5,-22.5,80,60
101.5,-21.5,80,70
101.5,-20.5,100,70
101.5,-19.5,100,90
101.5,-18.5,90,90
101.5,-17.5,80,80
101.5,-16.5,90,100
101.5,-15.5,90,90
101.5,-14.5,90,100
101.5,-13.5,90,100
101.5,-12.5,90,100
101.5,-11.5,100,100
101.5,-10.5,80,80
101.5,-9.5,80,70
101.5,-8.5,70,50
101.5,-7.5,80,70
101.5,-6.5,80,60
101.5,-5.5,70,60
101.5,-4.5,70,50
101.5,-3.5,50,62.5
101.5,-2.5,100,100
101.5,-1.5,NA,NA
101.5,-0.5,NA,NA
101.5,0.5,NA,NA
101.5,1.5,100,100
101.5,2.5,87.5,100
101.5,3.5,NA,NA
101.5,4.5,NA,NA
101.5,5.5,NA,NA
101.5,6.5,100,100
101.5,7.5,100,90
101.5,8.5,100,100
101.5,9.5,100,100
101.5,10.5,80,100
101.5,11.5,60,90
101.5,12.5,100,100
101.5,13.5,NA,NA
101.5,14.5,NA,NA
101.5,15.5,NA,NA
101.5,16.5,NA,NA
101.5,17.5,NA,NA
101.5,18.5,NA,NA
101.5,19.5,NA,NA
101.5,20.5,NA,NA
101.5,21.5,NA,NA
101.5,22.5,NA,NA
101.5,23.5,NA,NA
101.5,24.5,NA,NA
101.5,25.5,NA,NA
101.5,26.5,NA,NA
101.5,27.5,NA,NA
101.5,28.5,NA,NA
101.5,29.5,NA,NA
101.5,30.5,NA,NA
101.5,31.5,NA,NA
101.5,32.5,NA,NA
101.5,33.5,NA,NA
101.5,34.5,NA,NA
101.5,35.5,NA,NA
101.5,36.5,NA,NA
101.5,37.5,NA,NA
101.5,38.5,NA,NA
101.5,39.5,NA,NA
101.5,40.5,NA,NA
101.5,41.5,NA,NA
101.5,42.5,NA,NA
101.5,43.5,NA,NA
101.5,44.5,NA,NA
101.5,45.5,NA,NA
101.5,46.5,NA,NA
101.5,47.5,NA,NA
101.5,48.5,NA,NA
101.5,49.5,NA,NA
101.5,50.5,NA,NA
101.5,51.5,NA,NA
101.5,52.5,NA,NA
101.5,53.5,NA,NA
101.5,54.5,NA,NA
101.5,55.5,NA,NA
101.5,56.5,NA,NA
101.5,57.5,NA,NA
101.5,58.5,NA,NA
101.5,59.5,NA,NA
101.5,60.5,NA,NA
101.5,61.5,NA,NA
101.5,62.5,NA,NA
101.5,63.5,NA,NA
101.5,64.5,NA,NA
101.5,65.5,NA,NA
101.5,66.5,NA,NA
101.5,67.5,NA,NA
101.5,68.5,NA,NA
101.5,69.5,NA,NA
101.5,70.5,NA,NA
101.5,71.5,NA,NA
101.5,72.5,NA,NA
101.5,73.5,NA,NA
101.5,74.5,NA,NA
101.5,75.5,NA,NA
101.5,76.5,100,100
101.5,77.5,100,100
101.5,78.5,100,100
101.5,79.5,100,100
101.5,80.5,60,50
101.5,81.5,60,60
101.5,82.5,60,50
101.5,83.5,60,50
101.5,84.5,60,50
101.5,85.5,60,60
101.5,86.5,70,60
101.5,87.5,80,70
101.5,88.5,80,70
101.5,89.5,70,90
102.5,-89.5,NA,NA
102.5,-88.5,NA,NA
102.5,-87.5,NA,NA
102.5,-86.5,NA,NA
102.5,-85.5,NA,NA
102.5,-84.5,NA,NA
102.5,-83.5,NA,NA
102.5,-82.5,NA,NA
102.5,-81.5,NA,NA
102.5,-80.5,NA,NA
102.5,-79.5,NA,NA
102.5,-78.5,NA,NA
102.5,-77.5,NA,NA
102.5,-76.5,NA,NA
102.5,-75.5,NA,NA
102.5,-74.5,NA,NA
102.5,-73.5,NA,NA
102.5,-72.5,NA,NA
102.5,-71.5,NA,NA
102.5,-70.5,NA,NA
102.5,-69.5,NA,NA
102.5,-68.5,NA,NA
102.5,-67.5,NA,NA
102.5,-66.5,NA,NA
102.5,-65.5,50,100
102.5,-64.5,70,100
102.5,-63.5,70,80
102.5,-62.5,60,80
102.5,-61.5,60,70
102.5,-60.5,60,60
102.5,-59.5,70,60
102.5,-58.5,80,70
102.5,-57.5,50,80
102.5,-56.5,60,80
102.5,-55.5,90,90
102.5,-54.5,90,80
102.5,-53.5,80,70
102.5,-52.5,70,80
102.5,-51.5,100,80
102.5,-50.5,90,90
102.5,-49.5,90,80
102.5,-48.5,90,80
102.5,-47.5,100,80
102.5,-46.5,90,90
102.5,-45.5,100,90
102.5,-44.5,60,90
102.5,-43.5,50,90
102.5,-42.5,60,90
102.5,-41.5,80,90
102.5,-40.5,80,90
102.5,-39.5,80,100
102.5,-38.5,90,100
102.5,-37.5,90,100
102.5,-36.5,90,100
102.5,-35.5,100,100
102.5,-34.5,80,100
102.5,-33.5,70,100
102.5,-32.5,70,100
102.5,-31.5,90,100
102.5,-30.5,100,100
102.5,-29.5,90,100
102.5,-28.5,100,100
102.5,-27.5,90,90
102.5,-26.5,90,100
102.5,-25.5,90,100
102.5,-24.5,70,80
102.5,-23.5,80,90
102.5,-22.5,80,70
102.5,-21.5,90,80
102.5,-20.5,100,90
102.5,-19.5,90,90
102.5,-18.5,100,90
102.5,-17.5,90,90
102.5,-16.5,90,100
102.5,-15.5,90,100
102.5,-14.5,100,100
102.5,-13.5,90,100
102.5,-12.5,70,100
102.5,-11.5,80,100
102.5,-10.5,80,70
102.5,-9.5,70,60
102.5,-8.5,70,50
